"Zupid","sku","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"4d724aa495085c6445af524a99865e22","0028633000123","La Distilleria Berta Grappa Bric del Gaian JG 2002","89.95","EUR",,"Grappa aus Moscato-Trauben. Ein insgesamt weicher und geschmeidiger Grappa. Vor allem zu empfehlen als Digestif.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/berta-grappa-bric-del-gaian-2012.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/berta-grappa-bric-del-gaian-2012.jpg","La Distilleria Berta","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[V8hSFvvw4BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"49904579c4795eb7a80ec7dbe4433cdc","0028633000130","La Distilleria Berta Grappa Tre SOLI Tre JG 2004","89.95","EUR",,"Grappa aus Nebbiolo-Trauben. Ein Grappa der Extraklasse! Besticht durch sein volles, üppiges Aroma.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/berta-tre-soli-tre-2013.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/berta-tre-soli-tre-2013.jpg","La Distilleria Berta","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[jylQ9tLw4BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"1d270cf0633886b75495451ab0ff4e27","0028633000146","La Distilleria Berta Grappa Paolo Berta Riserva del Fontadore 1992","169.00","EUR",,"Grappa aus Barbera- und Nebbiolo-Trauben. Ein Grappa der Extraklasse in einer schönen Holzschatulle. Das ideale Geschenk.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/berta-grappa-paolo.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/berta-grappa-paolo.jpg","La Distilleria Berta","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[mmyFllQ6a7U8PhgGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"679afb7464d124fd4a3ee988411f98e2","0028640001102","Destillerie Cascina della Francesca Grappa La Rocca","29.99","EUR",,"Ein unbeschreiblicher Duft nach Muskateller und Honig. Im Geschmack ist der La Rocca weich und samtig, ohne Kratzen und Brennen.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/grappa-larocca-300.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/grappa-larocca-300.jpg","Destillerie Cascina della Francesca","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qAGGewtK2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8e8d5c5aed50ebe20f985f14e3e6b630","0030230001195","Lanson Champagner Brut Rosé Label inkl. Neoprenverpackung","35.00","EUR",,"Der Lanson Champagner Rosé passt gut zu weißem Fleisch oder zu Desserts aus roten Beeren.","Weinkeller / Sonderaktionen / Restposten Wein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/lansonrosinneo_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/lansonrosinneo_500_z1.jpg","Lanson","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[wk2neHTya4mLoGBJmn8b78-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"925dc817538cff9b3e7fb23f5b5f1131","003030001027","Pisco Control Gran Pisco","13.79","EUR",,"Control Pisco wird traditionell pur, auf Eis oder mit Cola oder Soda getrunken. Weltbekannt wurde der Drink -Pisco Sour- in jeder guten Bar zum Standardrepertoire gehört und köstlich schmeckt.","Spirituosen / Dunkle Spirituosen / Rum",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/piscocontrol_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/piscocontrol_600_z1.jpg","Pisco Control","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[wW541PRJPzamXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"3aec44be95b3cee5e205933b3cf1fd3d","0033333000001","Laurent-Perrier Champagner Brut Cuvée Rosé","59.95","EUR",,"12 % vol. - Dosage: 10 g/ltr","Champagner / Sekt / Champagner / Laurent-Perrier",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/xcurllm2r6DAoGfGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/xcurllm2r6DAoGfGWBzBEd-30.jpg","Laurent-Perrier","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[6oNAveAuQQy07rjGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"662cc14c77efd03203a56c38e4dee39d","0034935000002","The Macallan 18 Jahre Fine Oak Single Malt Whisky","105.00","EUR",,"Schottland - Highlands. Whisky-Kenner sind sich einig: Die besten Single Malts der Welt kommen aus der östlichen Region der schottischen Highlands.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/ZBVFnbeTnKb2UWdGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/ZBVFnbeTnKb2UWdGWBzBEd-30.jpg","The Macallan","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[4kmm6J7xXwiwUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"844ad77952b57527f956ee63c351ba40","0034935000007","Remy Martin Cognac LOUIS XIII","1700.00","EUR",,"Luxus pur - wie für einen König gemacht. Die Kompositionsgeheimnisse dieses Grande Champagne Cognacs werden seit Generationen von Rémy Martins Kellermeistern gehütet. Mit jedem einzelnen Tropfen Louis XIII erleben Sie eine Fülle von Geschmackserlebnissen","Spirituosen / Dunkle Spirituosen / Cognac",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/remy-martin-louis-xiii.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/remy-martin-louis-xiii.jpg","Remy Martin","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[P8xWAA2REalmXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e4c863225788097daa006f598c848dc7","0034935000024","Piper Heidsieck Champagner Brut Rosé Sauvage","37.99","EUR",,"Nur begrenzt verfügbar! Im Gesamteindruck ein lebhafter, vollmundiger, abgerundeter und ausgesprochen temperamentvoller Champagner, der sich durch ein      opulentes, enthusiastisches Finale auszeichnet.","Champagner / Sekt / Champagner / Piper Heidsieck",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/3018336150013.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/3018336150013.png","Piper Heidsieck","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[AYFzxVlYF51YfilGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"34095336731abf36006efaabb27d9dbb","0034935000075","Remy Martin Coeur de Cognac","39.99","EUR",,"Das Herz! Coeur de Cognac ist eine wohlbedachte Komposition mit Fokus auf Frucht und Weichheit. Dank seines runden und vollmundigen Geschmacks fasziniert er Connaisseure und ermöglicht zudem neuen Genießern, in die Welt des großen Cognacs einzutauchen.","Spirituosen / Dunkle Spirituosen / Cognac",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/47fIXE3oI4RRlUhGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/47fIXE3oI4RRlUhGWBzBEd-30.jpg","Remy Martin","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[LD2yBK1Gw4RRlUhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"fae89fe764b2c8685f1d3ece60f904b1","0034935000147","Laphroaig Triple Wood Single Malt Whisky","41.99","EUR",,"Single Islay Malt Scotch Whisky - in einer Geschenkverpackung.","Whisky / Single Malt Whisky / Islay",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/laphroaig_triplewood.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/laphroaig_triplewood.png","Laphroaig","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[5626384af25826d231bb28d9ff68787f]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"5f383f1bdee54bcc9ed99b5656460ca5","0034935000253","Old Grand-Dad Special Reserve Bourbon","17.95","EUR",,"Der Bourbon mit Tradition. Mindestens 4 Jahre gereift.","Whisky / Alter / 0 - 10 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/ZM4z8GPaI7S1UWdGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/ZM4z8GPaI7S1UWdGWBzBEd-30.jpg","Old Grand-Dad","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[2dBhQkYS1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2f6d47acef95980b9578ae5332f3faef","0034935000277","Knob Creek 9 Jahre Bourbon","31.95","EUR",,"Aus der Small Batch Bourbon Collection","Whisky / Alter / 0 - 10 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/RYtqF8XdS7S1UWdGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/RYtqF8XdS7S1UWdGWBzBEd-30.jpg","Knob Creek","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[4JjkbXeT1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b27d46af7f12a51816f4d4144f802fbf","0034935000307","Highland Park 12 Jahre Single Malt Scotch Whisky","33.99","EUR",,"Mit Gold ausgezeichnet vom SCOTTISH MERCHANTS CHALLENGE in 2003.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/hldpark_ps_12_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/hldpark_ps_12_500_z1.jpg","Highland Park","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[AYr9Xv0U1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"a6068e296461c89882b25458d8cbdf3a","0034935000413","Highland Park 18 Jahre Single Malt Scotch Whisky","69.99","EUR",,"Als bester Island Malt vom WHISKY MAGAZIN in 2002 und 2003 ausgezeichnet.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/I6ItnjBLdgnGFxcGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/I6ItnjBLdgnGFxcGWBzBEd-30.jpg","Highland Park","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[ZiNW2R5W1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"393f80d59ffd1d70634e25ace148f5d9","0034935000833","Metaxa Grande Olympian Reserve 12 Jahre","21.99","EUR",,"Genießen Sie mit diesem eleganten, ausgereiften Spitzenbrandy ein echtes Stück Griechenland!","Dunkle Spirituosen / Brandy & Weinbrand / Metaxa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/metaxa12_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/metaxa12_600_z1.jpg","Metaxa","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[pEu9h3VkcoIJlkdGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"184ad749827d03a66a4fa1b529ec784e","0034935000956","Remy Martin Cognac XO Excellence","139.00","EUR",,"Einzigartig samtig und mit einer Explosion der Aromen hat X.O Excellence einen Abgang von mehr als 15 Minuten. Die Reifezeit von bis zu 37 Jahren und 350 verschiedenen Eaux-de-vie verleihen ihm einzigartigen Reichtum an Aromen.","Spirituosen / Dunkle Spirituosen / Cognac",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/remy_xo_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/remy_xo_500_z1.jpg","Remy Martin","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[sAgRpNAQ1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7c78fd4c45242e314e9eb06f95075b3d","0034935001089","Brugal Rum Extra Viejo","24.99","EUR",,"Dominikanischen Republik. Ein besonderer Genuss für Rum-Kenner! Den bis zu 8 Jahre gereiften Brugal Ron Extra Viejo genießt man am besten pur oder auf Eis.","Spirituosen / Dunkle Spirituosen / Rum",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brugal_rum_extra_viejo.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brugal_rum_extra_viejo.jpg","Brugal","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[7eq2bfba608497ebe5fc96bfbc7330f3]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"4fe9d348daf4bf210a0789439c316820","0034935001461","Metaxa Grande Fine in Karaffe","28.99","EUR",,"in der handgefertigten Porzellankaraffe. Mindestens 15 Jahre gereift. METAXA ist eine einzigartige Komposition aus Weinalkohol, Weindestillat und Wein.","Dunkle Spirituosen / Brandy & Weinbrand / Metaxa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/metaxa15_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/metaxa15_600_z1.jpg","Metaxa","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[RUUgvpTm3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8d7b3fe5e3d0f669c86c818d14dfc2f3","0034935001478","Basil Hayden's 8 Jahre Kentucky Straight Bourbon Whiskey","36.66","EUR",,"Aus der Small Batch Bourbon Collection. Trocken und frisch.","Spirituosen / Whisky / Bourbon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/basilhayden_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/basilhayden_500_z1.jpg","Basil Hayden's","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qrh4af97f9f2309b6.63626040]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"fce6312162a9b665c552d7b82505f3ce","0034935001485","Baker's 7 Jahre Kentucky Straight Bourbon Whiskey","48.99","EUR",,"Aus der Small Batch Bourbon Collection.","Whisky / Alle Marken / Jim Beam Whiskey",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/bakers_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/bakers_500_z1.jpg","Baker's","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qrh4af97768a5bba5.88362244]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"0c8f0132159d30adbdc8036edf9cf7f6","0034935001522","Highland Park 15 Jahre Single Malt Scotch Whisky","52.99","EUR",,"Auszeichnungen: Doppel-Gold bei der San Francisco World Spirits Competition 2009.","Whisky / Single Malt Whisky / Islands",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/highland-park-whisky-15-jahre.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/highland-park-whisky-15-jahre.jpg","Highland Park","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[usd4ab43bae9ddd02bd501667baeb539]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"071275f0c9c1acee357893c8c75dc9d6","0034935001546","VOX Vodka","18.99","EUR",,"Glamouröser Vodka aus den Niederlanden.","Spirituosen / Klare Spirituosen / Vodka",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/wodka750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/wodka750.jpg","VOX","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997e8196b977.25888337]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b627ff9262d230bff92b3f9263a35db5","0034935001577","Glenrothes Select Reserve Single Malt Whisky","39.99","EUR",,"Speyside Single Malt Scotch Whisky","Whisky / Single Malt Whisky / Highland",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/glenrothes_select-reserve.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/glenrothes_select-reserve.jpg","Glenrothes","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[00g66432a356914279aae7d96251afdf]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"6e5b8226a1a02c00e0623e1614a2f879","0034935001578","Glenrothes Vintage 1998 Single Malt Whisky","39.99","EUR",,"Speyside Single Malt Scotch Whisky","Whisky / Single Malt Whisky / Highland",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/glenrothes_vintage-1998.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/glenrothes_vintage-1998.jpg","Glenrothes","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[00gfc59e3233ebb725a7f6b513f53f7c]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"c984633ef422c185585adf7e89b26bd6","0034935001744","Brugal Rum Anejo","14.49","EUR",,"Dominikanischen Republik. Der bis zu 5 Jahre gereifte Brugal Ron Añejo eignet sich ideal zum Mixen von Cocktails und Longdrinks, ist aber auch pur ein echter Genuss.","Spirituosen / Dunkle Spirituosen / Rum",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brugal_rum_anejo.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brugal_rum_anejo.jpg","Brugal","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[7eqb81dd102e0703e13353460f5efa6a]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e5a26fb96dfef84704efd849e1dd9249","0034935001782","Tullamore Dew 10 Jahre Single Malt Irish Whiskey","32.99","EUR",,"Single Malt Irish Whisky in einer Geschenkverpackung.","Whisky / Alle Marken / Tullamore Dew Whiskey",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/tullamoredew10y700.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/tullamoredew10y700.jpg","Tullamore Dew","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[ttda4aafa875bfa68226ff552780fa4d]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"f01e215169e1c08f8d3087a522a78ab9","0035136000406","Sella & Mosca Cannonau di Sardegna Riserva Rotwein JG 2008","10.99","EUR",,"Rotwein - Italien - Sardinien. Ein würdiger Begleiter zu Braten, Wild und kräftigem Käse.","Weinkeller / Rotwein / Italien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/sm_cannonau_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sm_cannonau_500_z1.jpg","Sella & Mosca","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[imb4b1f68c56d9e53.70876511]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"04c169d4b3e24bdafc2e43cbf21a2ead","0036191000055","Piu Caffe Schümli Classic Kaffee ganze Bohnen","16.99","EUR",,"Kaffee - Original Schweizer Röstung, für alle Kaffeevollautomaten bestens geeignet.","Kaffee / Feinkost / Bohnen & gemahlen / Piu Kaffee",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/w32MI61Rzxu8rkjGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/w32MI61Rzxu8rkjGWBzBEd-30.jpg","Piu Caffe","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[aqntnWJfok0BpCiGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e91d5d510bc344316ad59f2251c207cf","0036191000062","Piu Caffe Schümli Coffeinfrei Kaffee ganze Bohnen","17.99","EUR",,"Kaffee - Original Schweizer Röstung, für alle Kaffeevollautomaten bestens geeignet","Kaffee / Feinkost / Bohnen & gemahlen / Piu Kaffee",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/86vRxpKyEyu8rkjGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/86vRxpKyEyu8rkjGWBzBEd-30.jpg","Piu Caffe","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[EPL902Zgok0BpCiGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b5319a53ce65f2ff39840b8b460a2d9c","0036191000079","Piu Caffe Schümli Royal Kaffee ganze Bohnen","16.99","EUR",,"Kaffee - Original Schweizer Röstung, für alle Kaffeevollautomaten bestens geeignet","Kaffee / Feinkost / Bohnen & gemahlen / Piu Kaffee",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/zcP6YRerFyu8rkjGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/zcP6YRerFyu8rkjGWBzBEd-30.jpg","Piu Caffe","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[7yzJM7yiok0BpCiGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"531214fb6a605e3e82a28ee376bf802c","0038173000246","Scheibel Finesse Orangenbrand mit Fruchtauszug","21.79","EUR",,"","Spirituosen / Klare Spirituosen / Edelbrand",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/BmS5uQkVNHrz7wmGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/BmS5uQkVNHrz7wmGWBzBEd-30.jpg","Scheibel","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[ndBXVG9G1zrHGDlGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
