"ArtNumber";"Title";"Description_Short";"DisplayPrice";"Img_url";"Deeplink1";"ProductCategoryID";"ProductCategoryName"
"6111.12";"Château de Passavant Brut Crémant de Loire AC 2009, Bio Wein Schaumwein";"Vielschichtig, cremig, elegant ? sicher einer der besten Crémants, die wir für Sie in den letzten Jahren ausgewählt haben.";"15.80 EUR ";"http://www.delinat.com/flaschen/450h/6111.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6111.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6111.12&utm-campaign=affilinet-csv";35844512;"Schaumwein > Schaumwein > Frankreich > Loire > Anjou"
"6244.12";"DELSECCO Deutscher weisser Perlwein, Rheinhessen 2011, Bio Wein Weisswein";"Ganz nach italienischem Vorbild ist der DELSECCO die leichte Variante des Sekts - für die schönen Momente im Leben.";"8.90 EUR ";"http://www.delinat.com/flaschen/450h/6244.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6244.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6244.12&utm-campaign=affilinet-csv";35844499;"Wein > Weisswein > Deutschland > Rheinhessen"
"6645.12";"Domaine Eugène Meyer Crémant d´Alsace Alsace AC, Bio Wein Schaumwein";"Hergestellt wie ein Champagner. Nach 18 Monaten Flaschengärung präsentiert sich dieser Crèmant aus dem Elsass aussergewöhnlich und vielversprechend.";"16.80 EUR ";"http://www.delinat.com/flaschen/450h/6645.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6645.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6645.12&utm-campaign=affilinet-csv";35896246;"Schaumwein > Schaumwein > Frankreich > Alsace"
"6680.12";"Albet i Noya Cava Brut Nature Reserva, Cava, Bio Wein Schaumwein";"Ein trockener, trendiger und hochwertiger Schaumwein aus der spanischen Cava-Hochburg Penedès.";"15.80 EUR ";"http://www.delinat.com/flaschen/450h/6680.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6680.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6680.12&utm-campaign=affilinet-csv";35844515;"Schaumwein > Schaumwein > Spanien > Catalunya > Penedès"
"6718.12";"Fleury Champagne brut, Carte Rouge Champagne, Bio Wein Schaumwein";"Eine vorzügliche Champagnerspezialität - zu 100 Prozent aus biodynamischen Pinot-Noir-Trauben.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/6718.08.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6718.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6718.12&utm-campaign=affilinet-csv";35844544;"Schaumwein > Schaumwein > Frankreich > Champagne"
"7204.11";"Mundo de Yuntero blanco La Mancha DO 2011, Bio Wein Weisswein";"Ein erfrischender Weisswein aus dem Herzen Spaniens. Für diesen Preis kaum zu überbieten!";"4.20 EUR ";"http://www.delinat.com/flaschen/450h/7204.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7204.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7204.11&utm-campaign=affilinet-csv";35844516;"Wein > Weisswein > Spanien > La Mancha"
"7254.11";"Harm Riesling Dürnsteiner Kellerberg Qualitätswein Wachau 2011, Bio Wein Weisswein";"Trockener, terroirbetonter Riesling von der Wachauer Toplage Dürnsteiner Kellerberg.";"11.90 EUR ";"http://www.delinat.com/flaschen/450h/7254.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7254.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7254.11&utm-campaign=affilinet-csv";35916237;"Wein > Weisswein > Österreich > Wachau"
"7609.11";"Vinya Laia blanc Catalunya DO 2011, Bio Wein Weisswein";"Im Barrique und auf der Feinhefe ausgebaut: Diese exzellente, harmonische Cuvée zeigt, weshalb Katalonien auch eine hervorragende Weissweinregion ist.";"9.50 EUR ";"http://www.delinat.com/flaschen/450h/7609.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7609.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7609.11&utm-campaign=affilinet-csv";35844495;"Wein > Weisswein > Spanien > Catalunya > Penedès"
"7672.11";"Château Duvivier L´Amandier Coteaux Varois en Provence AOP 11, Bio Wein Weisswein";"Antoine Kaufmann ist ein Meister der Assemblage: Was Les Mûriers beim Rotwein, ist LAmandier beim Weisswein - seine Spitzencuvée. Der Wein reifte teilweise im Beton-Ei.";"13.50 EUR ";"http://www.delinat.com/flaschen/450h/7672.10.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7672.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7672.11&utm-campaign=affilinet-csv";35844521;"Wein > Weisswein > Frankreich > Provence > Var"
"7698.11";"Domaine Eugène Meyer Gewürztraminer Alsace AC 2011, Bio Wein Weisswein";"Mit seinen markanten Aromen passt dieser Gewürztraminer hervorragend zu geschmacksintensiven, kräftigen und pikanten Gerichten oder zum Dessert. Ein Spitzenprodukt seiner Art!";"12.90 EUR ";"http://www.delinat.com/flaschen/450h/7698.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7698.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7698.11&utm-campaign=affilinet-csv";35844522;"Wein > Weisswein > Frankreich > Alsace"
"7986.07";"Zind Humbrecht Clos Saint Urbain Riesling Alsace Grand Cru AC 2007, Bio Wein Weisswein";"Die Königin der Weintrauben, aus der renommierten Steillage Rangen bei Thann, anfangs Oktober im perfekten Weinjahr 2007 geerntet, vinifiziert vom Topwinzer Olivier Humbrecht - was will man mehr?";"46.00 EUR ";"http://www.delinat.com/flaschen/450h/7986.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/7986.07.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=7986.07&utm-campaign=affilinet-csv";35844522;"Wein > Weisswein > Frankreich > Alsace"
"8005.12";"Grappa San Michele a Torri 50 cl Distillata da vinacce biologiche, Bio";"Das Geheimnis dieses aussergewöhnlichen Grappas ist der erstklassige Chianti-Trester aus biologischen Trauben. Nach dem Brennen gönnt ihm Paolo Nocentini ein paar Wochen Ruhe, damit er weich, rund und harmonisch wird.";"36.00 EUR ";"http://www.delinat.com/flaschen/450h/8005.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8005.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8005.12&utm-campaign=affilinet-csv";35844526;"Spirituosen > Spirituosen > Italien > Toscana"
"8006.12";"Grappa Riserva Nature 50 cl Acquavite di Vinaccia bio, Bio";"Für viele Kenner kommen die besten Grappas aus dem Veneto. In der Distilleria Bottega della Grappa von Adolfo Furlanetto entsteht dieser Riserva «Nature» nach traditioneller Brennerkunst. Seine goldgelbe Farbe hat er dank 18-monatigem Ausbau im Holzfass.";"42.00 EUR ";"http://www.delinat.com/flaschen/450h/8006.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8006.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8006.12&utm-campaign=affilinet-csv";35844527;"Spirituosen > Spirituosen > Italien > Veneto"
"8007.12";"Majara Porto Tawny Douro DO, Bio Wein Dessertwein";"Dieser Tawny Port begeistert schon mit seiner mahagoniroten Farbe. Die Eindrücke in Nase und Gaumen erinnern an eine Reise durch den Orient.";"20.50 EUR ";"http://www.delinat.com/flaschen/450h/8007.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8007.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8007.12&utm-campaign=affilinet-csv";35979245;"Wein > Dessertwein > Portugal > Douro"
"8008.12";"Domaine Elisabeth Cognac XO 50 cl Cognac Fins Bois AC, Bio";"250 Jahre empirische Erfahrung spiegeln sich in diesem Cognac. 10 Jahre in französischen Limousin Barriques ausgebaut.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/8008.11.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8008.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8008.12&utm-campaign=affilinet-csv";35844529;"Spirituosen > Spirituosen > Frankreich > Cognac"
"8013.11";"Farthofer Williamsbirne-Edelbrand 35 cl Niederösterrreich, Mostviertel, Bio";"Dieser Bio Birnen-Brand bewahrt den einzigartige Geschmack der sonnengereiften und saftigen Williams-Birne aus dem österreichischen Mostviertel. Ein Klassiker, der in keiner Hausbar fehlen darf!";"22.50 EUR ";"http://www.delinat.com/flaschen/450h/8013.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8013.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8013.11&utm-campaign=affilinet-csv";35844531;"Spirituosen > Spirituosen > Österreich > Niederösterreich"
"8014.06";"Meinklang Topaz Apfelbrand 35 cl Österreich, Burgenland, Bio";"Ein aromatischer Apfelbrand, der das intensive Süsse-Säure-Spiel der Apfelsorte Topaz spiegelt.";"23.50 EUR ";"http://www.delinat.com/flaschen/450h/8014.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8014.06.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8014.06&utm-campaign=affilinet-csv";35844532;"Spirituosen > Spirituosen > Österreich > Burgenland"
"8016.11";"Utkins U.K. 5 Vodka 70 cl United Kingdom, Bio";"Ein perfekter Wodka aus biologischem Weizen - ohne Kohlenstoff-Filtration und ohne Zusätze hergestellt.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/8016.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8016.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8016.11&utm-campaign=affilinet-csv";35844534;"Spirituosen > Spirituosen > Grossbritannien > Surrey"
"8017.11";"Papagayo Golden Rum 70 cl Paraguay, Organic Fairtrade, Bio";"Ein köstlicher Rum aus Paraguay - hergestellt aus biologisch zertifizierter und fair gehandelter Zuckerrohr-Melasse. Veredelt mit etwas Jamaica Rum - ausgewogenes Bukett und mild im Geschmack.";"21.50 EUR ";"http://www.delinat.com/flaschen/450h/8017.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8017.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8017.11&utm-campaign=affilinet-csv";35844534;"Spirituosen > Spirituosen > Grossbritannien > Surrey"
"8018.12";"Highland Harvest Blended Scotch Whisky 70 cl Scotland, Bio";"Für diesen Highland Harvest aus 100% biologischem Gerstenmalz wurden im Jahr 2000 drei verschiedene Whiskys in traditionellen Pot-Stills destilliert. Während der Reife im Eichenfass entfaltet sich der einzigartige, milde Geschmack.";"29.50 EUR ";"http://www.delinat.com/flaschen/450h/8018.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8018.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8018.12&utm-campaign=affilinet-csv";35844534;"Spirituosen > Spirituosen > Grossbritannien > Surrey"
"8204.11";"DELSECCO Piccolo 20 cl Deutscher weisser Perlwein, Rheinhessen 2010, Bio Wein Weisswein";"Der beliebte DELSECCO als Piccolo - ideal für ein Gläschen zwischendurch oder als Schlummertrunk. Mit praktischem Schraubverschluss. Lieferung im 12er-Karton.";"2.95 EUR ";"http://www.delinat.com/flaschen/450h/8204.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8204.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8204.11&utm-campaign=affilinet-csv";35844499;"Wein > Weisswein > Deutschland > Rheinhessen"
"8507.11";"Albarello 50 cl Lazio IGT 2011, Bio Wein Rotwein";"Ortstypische Rebsorten, biodynamisch angebaut, von Hand geerntet: überzeugend gut - überzeugend günstig.";"4.40 EUR ";"http://www.delinat.com/flaschen/450h/8507.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8507.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8507.11&utm-campaign=affilinet-csv";35844399;"Wein > Rotwein > Italien > Lazio"
"8525.11";"Château Coulon Sélection spéciale 50 cl Corbières AOP 2011, Bio Wein Rotwein";"Ein charmantes Musterbeispiel für gehobenes Weinhandwerk aus der Corbières. Ihre Gäste werden begeistert sein.";"6.95 EUR ";"http://www.delinat.com/flaschen/450h/8525.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8525.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8525.11&utm-campaign=affilinet-csv";35844409;"Wein > Rotwein > Frankreich > Languedoc > Corbières"
"8541.10";"Osoti Vendimia Seleccionada 50 cl Rioja DOCa 2010, Bio Wein Rotwein";"Ein zeitgenössischer Spanier für Rioja-Liebhaber und solche, die es werden wollen.";"8.50 EUR ";"http://www.delinat.com/flaschen/450h/8541.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8541.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8541.10&utm-campaign=affilinet-csv";35844414;"Wein > Rotwein > Spanien > Rioja"
"8543.10";"San Vito Chianti 50 cl Chianti DOCG 2010, Bio Wein Rotwein";"Ein Chianti aus 100% Sangiovese: urtypisch, charaktervoll - Toskana pur!";"6.60 EUR ";"http://www.delinat.com/flaschen/450h/8543.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8543.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8543.10&utm-campaign=affilinet-csv";35844400;"Wein > Rotwein > Italien > Toscana > Chianti"
"8548.07";"San Zeno 50 cl Recioto di Soave DOCG 2007, Bio Wein Dessertwein";"Das Elixier aus den besten getrockneten Trauben - für Süssweinliebhaber ein Muss.";"25.50 EUR ";"http://www.delinat.com/flaschen/450h/8548.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8548.07.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8548.07&utm-campaign=affilinet-csv";35844543;"Wein > Dessertwein > Italien > Veneto > Valpolicella"
"8549.11";"La Font des Couteaux 50 cl Côtes du Rhône AOP 2011, Bio Wein Rotwein";"Eine Neuentdeckung exklusiv für Delinat-Kunden: Die perfekte Verbindung von Frucht und Fülle bietet alles, was man sich von einem gelungenen Côtes du Rhône erhoffen darf.";"7.30 EUR ";"http://www.delinat.com/flaschen/450h/8549.11.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8549.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8549.11&utm-campaign=affilinet-csv";35844422;"Wein > Rotwein > Frankreich > Rhône"
"8703.09";"Domaine Pierre André Magnum Châteauneuf-du-Pape AC 2009, Bio Wein Rotwein";"Ein einzigartiger, wuchtiger Châteauneuf-du-Pape aus einem Jahr, das als «année exceptionnelle» in die Geschichte einging. Nur bei besonders guten Jahrgängen füllt Winzerin Jacqueline André auch Magnumflaschen ab.";"58.00 EUR ";"http://www.delinat.com/flaschen/450h/8703.07.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8703.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8703.09&utm-campaign=affilinet-csv";36511293;"Wein > Rotwein > Frankreich > Rhône > Châteauneuf-du-Pape"
"8708.10";"La Tour Vidaux Saint Paul Magnum Côtes de Provence AOP 2010, Bio Wein Rotwein";"Ein kräftiger, vollmundiger Provenzale voller Finesse und Fruchtfülle - ein Jahr in französischen Barriques ausgebaut!";"31.50 EUR ";"http://www.delinat.com/flaschen/450h/8708.09.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8708.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8708.10&utm-campaign=affilinet-csv";35844382;"Wein > Rotwein > Frankreich > Provence > Côtes de Provence"
"8750.11";"Fleury Champagne brut, Carte Rouge Magnum Champagne, Bio Wein Schaumwein";"Eine vorzügliche Champagnerspezialität - zu 100 Prozent aus biodynamischen Pinot-Noir-Trauben. Jetzt auch in der imposanten Magnum-Flasche.";"58.00 EUR ";"http://www.delinat.com/flaschen/450h/8750.11.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/8750.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=8750.11&utm-campaign=affilinet-csv";35844544;"Schaumwein > Schaumwein > Frankreich > Champagne"
"9302.12";"Lavendelhonig Kastilien - Spanien, Bio";"In der Alcarria, einer wilden Landschaft in der kastilischen Hochebene, finden die Bienen eine reiche Flora. Es ist der wilde Lavendel, der diesem fein duftenden Honig das typische Aroma verleiht.";"23.50 EUR ";"http://www.delinat.com/flaschen/450h/9302.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9302.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9302.12&utm-campaign=affilinet-csv";35844548;"Honig > Bio-Spezialitäten > Spanien > La Mancha"
"9305.12";"Honigtau/Melata Veneto - Italien, Bio";"In den voralpinen Mischwäldern Venetiens bevorzugen die Bienen den raren, an Mineralsalzen reichen Honigtau. Diese Delikatesse wirkt auch wohltuend bei Erkältungen und Bronchitis.";"20.50 EUR ";"http://www.delinat.com/flaschen/450h/9305.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9305.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9305.12&utm-campaign=affilinet-csv";35844550;"Honig > Bio-Spezialitäten > Italien > Veneto"
"9312.12";"Orangenblütenhonig Kalabrien - Italien, Bio";"Wenn in Kalabrien im Februar die Blütezeit der Orangen beginnt, schwärmen die Bienen aus und sammeln zartduftenden Nektar ein. Orangenblütenhonig passt als Zutat von Süssspeisen und Marinaden.";"21.50 EUR ";"http://www.delinat.com/flaschen/450h/9312.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9312.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9312.12&utm-campaign=affilinet-csv";35844550;"Honig > Bio-Spezialitäten > Italien > Veneto"
"9314.11";"Edelkastanienhonig Veneto, Bio";"In den abgelegenen, voralpinen Kastanienwäldern Venetiens kennt Flavio Piovesan die besten Standorte für seine Bienenvölker. Die dunkle Farbe verrät den würzigen Charakter dieses Liebhaber-Honigs.";"22.50 EUR ";"http://www.delinat.com/flaschen/450h/9314.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9314.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9314.11&utm-campaign=affilinet-csv";35844550;"Honig > Bio-Spezialitäten > Italien > Veneto"
"9327.11";"Rosmarinhonig Kastilien - Spanien, Bio";"In der Sierra de Guadalajara Zentralspaniens widmen sich Silvia und Christoph Gaupp seit über 20 Jahren der Imkerei. Ihr zartduftender Rosmarinhonig ist besonders bekömmlich und magenfreundlich.";"21.50 EUR ";"http://www.delinat.com/flaschen/450h/9327.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9327.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9327.11&utm-campaign=affilinet-csv";35844548;"Honig > Bio-Spezialitäten > Spanien > La Mancha"
"9337.11";"Akazienhonig Bulgarien, Bio";"Dieser Akazienhonig stammt aus Bulgariens Stara-Gebirge nahe des Ticha Sees. Die ausgedehnten Gebiete mit unberührten Naturlandschaften sind für Bienen das reinste Schlaraffenland.";"17.80 EUR ";"http://www.delinat.com/flaschen/450h/9337.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9337.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9337.11&utm-campaign=affilinet-csv";35844551;"Honig > Bio-Spezialitäten > Bulgarien"
"9338.12";"Lindenblütenhonig Bulgarien, Bio";"Dieser sortenreine Lindenblütenhonig stammt aus der nördlichen Donauebene Bulgariens. Dort liegt der 12000 Hektar grosse Naturpark Shumnitza, wo die Bienen reiche Lindenbestände vorfinden.";"15.80 EUR ";"http://www.delinat.com/flaschen/450h/9338.12.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9338.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9338.12&utm-campaign=affilinet-csv";35844551;"Honig > Bio-Spezialitäten > Bulgarien"
"9339.12";"Blütenhonig Bulgarien, Bio";"Bulgariens ausgedehnte Gebiete mit unberührter Naturlandschaft sind für Bienen das reinste Paradies. Dieser aromatische Blütenhonig stammt aus dem artenreichen Einzugsgebiet des Flusses Russenski Lom.";"15.80 EUR ";"http://www.delinat.com/flaschen/450h/9339.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9339.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9339.12&utm-campaign=affilinet-csv";35844551;"Honig > Bio-Spezialitäten > Bulgarien"
"9340.10";"Korianderblütenhonig Bulgarien, Bio";"Im Einzugsgebiet des Tundja-Flusses im Süden Bulgariens bietet das milde Klima beste Bedingungen für den weissblühenden, wilden Koriander. Sein Honig schmeckt zart-würzig mit einem Anklang von Minze.";"18.80 EUR ";"http://www.delinat.com/flaschen/450h/9340.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9340.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9340.10&utm-campaign=affilinet-csv";35844551;"Honig > Bio-Spezialitäten > Bulgarien"
"9341.11";"Honigtau Bulgarien, Bio";"Dieser nahrhafte, würzige Honigtau stammt aus einem bewaldeten Tal Bulgariens unweit des Schwarzen Meeres. Er schmeckt dezent süss, mit einer milden Herbe am Gaumen und ist reich an Mineralstoffen.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/9341.11.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9341.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9341.11&utm-campaign=affilinet-csv";35844551;"Honig > Bio-Spezialitäten > Bulgarien"
"9348.12";"Lindenblütenhonig Venezien - Italien, Bio";"In Venetien bilden Linden einen wichtigen Bestandteil der Mischwälder. Flavio Piovesan kennt die besten Plätze für seine Bienen. Würzige Aromen, zuweilen auch von Minze, sind typisch für diesen Honig.";"23.50 EUR ";"http://www.delinat.com/flaschen/450h/9348.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9348.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9348.12&utm-campaign=affilinet-csv";35844550;"Honig > Bio-Spezialitäten > Italien > Veneto"
"9349.11";"Luzernenhonig Venezien - Italien, Bio";"Die üppigen Kulturen der Futterpflanze Luzerne im fruchtbaren Po-Delta werden von Norditaliens Imkern gerne zur Honiggewinnung genutzt. Der angenehm duftende Honig ist mild und anhaltend im Geschmack.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/9349.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9349.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9349.11&utm-campaign=affilinet-csv";35844550;"Honig > Bio-Spezialitäten > Italien > Veneto"
"9352.12";"Eukalyptushonig Asturien-Spanien, Bio";"Asturien, das dünnbesiedelte und gebirgige Hinterland am kantabrischen Meer wird nicht umsonst «Suiza española» (spanische Schweiz) genannt. 30% ist bewaldet, mit vielen Edelkastanien, die in ihrer Blütenzeit ein Paradies für Bienen sind. Der bernsteinfarbene, würzige Honig erinnert leicht an Malz und hinterlässt die typische, milde und angenehme Bitternote im Gaumen, die Liebhaber an dieser Sorte so schätzen. Der hohe Fruchtzuckeranteil hält den Honig lange flüssig.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/DJER5_9300_Honig.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9352.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9352.12&utm-campaign=affilinet-csv";36515620;"Honig > Bio-Spezialitäten > Spanien > Asturias"
"9506.12";"Jefira Natives Olivenöl Extra 50cl Premium-Olivenöl, Griechenland, Lakonien, Bio";"Christina und Nikolas Kunz erzeugen ihr wunderbar fruchtiges Olivenöl in Griechenland aus den Sorten Athinoelia, Koroneiki und Mourtoelia.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/9506.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9506.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9506.12&utm-campaign=affilinet-csv";35844555;"Olivenöl > Bio-Spezialitäten > Griechenland > Lakonien"
"9532.12";"Viola Olio extra vergine 50 cl Premium-Olivenöl, Italien, Veneto, Bio";"Die Olivensorten Nostrano, Favarol und Grignano gedeihen an den sanften Hügeln am Gardasee. Handwerkskunst und Respekt vor der Natur sind die Basis für dieses wohlschmeckende Olivenöl Extra Vergine.";"11.90 EUR ";"http://www.delinat.com/flaschen/450h/9532.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9532.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9532.12&utm-campaign=affilinet-csv";35844557;"Olivenöl > Bio-Spezialitäten > Italien > Veneto"
