"ProgramId","ProductPriceOld","UpdateDate","ValidToDate","ProductLongDescription","ImageLargeURL","MerchantProductCategoryNumber","ProductEAN","ExtraTextOne","ExtraTextTwo","ExtraTextThree","BasePrice","BasePriceText","Zupid","MerchantProductNumber","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"1767",,"12/12/2012 14:14:00",,"Die Weine des renommierten Weinguts Carl Loewen zählen seit Jahren zu den begehrtesten Riesling-Weinen von der Mosel. Der Riesling für diese Gutsabfüllung wurde erst Anfang November geerntet, um die vollen Fruchtaromen ganz ausreifen zu lassen. Das Ergebnis ist ein sehr fruchtiger Riesling, der perfekt zu leichten Speisen, z.B. Spargelgerichten passt. In den blitzsauberen mineralischen Körper sind delikate Aprikosentöne eingewebt. Probieren Sie diesen exzellenten Riesling!","http://www.ebrosia.de/pictures/ebrosia_a000362_Artikel.jpg",,,"Riesling, Mosel, Deutschland, Weißwein","7,69 Euro/l","100% Riesling",,,"7c37d1ff44d34cf85191b012ffc37407","000362","Weißwein Carl Loewen Riesling trocken 1,0l 2011, Deutschland, Mosel, trocken, 7,69 Euro/l","7.69","EUR",,"Der Wein schimmert hellgrün mit goldenen Reflexen im Glas und duftet herrlich nach frischem gemähten Heu. Am Gaumen finden sich herrlich mineralische Aromen, die perfekt mit fruchtigen Aprikosentönen harmonieren. ...","Wein/Deutschland/Mosel",,"http://www.ebrosia.de/pictures/ebrosia_a000362_Kategorie.jpg",,"Weingut Carl Loewen","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Mosel/000362-Carl-Loewen-Riesling.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Der Wein, dessen Rebstöcke vom Anfang des 20. Jahrhunderts stammen, brilliert in hellem Grüngelb und duftet sehr angenehm nach Aprikose, Maracuja und zarten Lemonentönen. Am Gaumen wirkt er sehr füllig, reif und perfekt strukturiert...","http://www.ebrosia.de/pictures/ebrosia_a000363_Artikel.jpg",,,"Carl Loewen, Mosel, Deutschland, Weißwein","11,99 Euro/l","100% Riesling",,,"560ab8e7d16cd6db6c3be3d0f4013602","000363","Weißwein Carl Loewen Riesling Varidor 2011, Deutschland, Mosel, trocken, 11,99 Euro/l","8.99","EUR",,"Der Wein, dessen Rebstöcke vom Anfang des 20. Jahrhunderts stammen, brilliert in hellem Grüngelb und duftet sehr angenehm nach Aprikose, Maracuja und zarten Lemonentönen. Am Gaumen wirkt er sehr füllig, reif und perfekt strukturiert...","Wein/Deutschland/Mosel",,"http://www.ebrosia.de/pictures/ebrosia_a000363_Kategorie.jpg",,"Weingut Carl Loewen","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Mosel/000363-Carl-Loewen-Riesling-Varidor.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"14/12/2012 14:14:00",,"Feinwürziger Duft von reifen Trauben; vollmundig, weicher Körper mit süßlichem Abgang. Die feinsten Grappa von Nonino sind begrenzt verfügbar und werden in mundgeblasene Flaschen gefüllt, um ihre Reinheit und ihren besonderen Wert hervorzuheben.","http://www.ebrosia.de/pictures/ebrosia_a000449_Artikel.jpg",,,"Grappa, Nonino, Italien","34,14 Euro/l","",,,"40aa32c3878193e74d4a31d5ee919e30","000449","Nonino Grappa Friulana 0,7l, Italien, Friaul, lieblich, 34,14 Euro/l","23.90","EUR",,"Feinwürziger Duft von reifen Trauben; vollmundig, weicher Körper mit süßlichem Abgang.","Spirituosen/Grappa/Grappa-Nonino",,"http://www.ebrosia.de/pictures/ebrosia_a000449_Kategorie.jpg",,"Nonino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Grappa/Grappa-Nonino/000449-Nonino-Grappa-Friulana.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Diese italienische Grappa verströmt einen pikanten Duft von Vanille und Kakao. Sein würziger Charakter aufgrund der Eichenholzfass-Lagerung wird von einem weichen und warmen Abgang abgerundet.","http://www.ebrosia.de/pictures/ebrosia_a000451_Artikel.jpg",,,"Grappa, Nonino, Italien","32,13 Euro/l","",,,"93487b37d0895464ddd1753302fba161","000451","Nonino Grappa Optima 0,7l, Italien, Friaul, halbtrocken, 32,13 Euro/l","22.49","EUR",,"Diese italienische Grappa verströmt einen pikanten Duft von Vanille und Kakao. Sein würziger Charakter aufgrund der Eichenholzfass-Lagerung wird von einem weichen und warmen Abgang abgerundet.","Spirituosen/Grappa/Grappa-Nonino",,"http://www.ebrosia.de/pictures/ebrosia_a000451_Kategorie.jpg",,"Nonino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Grappa/Grappa-Nonino/000451-Nonino-Grappa-Optima-0-7l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Unglaublich, wie günstig dieser edle Brand von Nonino ist. Sein frischer Duft von Wiesenblumen macht ihn unwiderstehlich. Er schmeckt rund, erdig mit zartherben Abgang. Eine hervorragende Grappa im klassischen Stil.","http://www.ebrosia.de/pictures/ebrosia_a000454_Artikel.jpg",,,"Grappa, Nonino, Italien","28,90 Euro/l","",,,"81ada579586f5959ac35060fd8dc9203","000454","Nonino Grappa Tradizionale 1,0l, Italien, Friaul, 28,90 Euro/l","28.90","EUR",,"41% vol. Frischer Duft von Wiesenblumen: erdig, zartherber Abgang, hervorragende Grappa im klassischen Stil.","Spirituosen/Grappa/Grappa-Nonino",,"http://www.ebrosia.de/pictures/ebrosia_a000454_Kategorie.jpg",,"Nonino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Grappa/Grappa-Nonino/000454-Nonino-Grappa-Tradizionale-1-0l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Diese ausgewogene Grappa duftet elegant nach roten Früchten und Gewürzen und schmiegt sich geschmeidig am Gaumen an. Der Trester für diese Grappa besteht ausschließlich aus roten Rebsorten, die im Friaul heimisch sind.","http://www.ebrosia.de/pictures/ebrosia_a000456_Artikel.jpg",,,"Grappa, Nonino, Italien","37,00 Euro/l","",,,"6ebbd2b926f76d153395c54c0d7eed97","000456","Nonino Grappa Vuisinâr 0,7l, Italien, Friaul, halbtrocken, 37,00 Euro/l","25.90","EUR",,"Eleganter Duft roterFrüchte und Gewürze; ausgewogene Grappa, geschmeidiger Abgang. Der Trester für die Grappa Vuisinar besteht ausschließlich aus roten Rebsorten, die im Friaul heimisch sind.","Spirituosen/Grappa/Grappa-Nonino",,"http://www.ebrosia.de/pictures/ebrosia_a000456_Kategorie.jpg",,"Nonino","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Grappa/Grappa-Nonino/000456-Nonino-Grappa-Vuisinar-0-7l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Für diesen Brand wurden nur die besten und frischesten Marillen aus der Wachau und vom Plattensee verwendet. Zart, rein und tief betörend. Für diesen Brand wurden mehr als 10 kg frische Marillen verarbeitet. Für Individualisten!","http://www.ebrosia.de/pictures/ebrosia_a000458_Artikel.jpg",,,"Ziegler, Deutschland, Obst, Brennerei, Aprikose, Essig, Frucht-Essig","188,57 Euro/l","",,,"6d59bb249acb67327e33cccb64dc577a","000458","Zieglers Aprikosenbrand 0,35 l, Deutschland, 188,57 Euro/l","66.00","EUR",,"Beste Marillen aus der Wachau und vom Plattensee, für Individualisten. Zart, rein und tief betörend.","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000458_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000458-Zieglers-Aprikosenbrand-0-35-l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Wenn Sie einen hochwertigen milden Rotwein suchen, haben Sie ihn hier gefunden! Tief violettrot funkelt er im Glas und läßt schon dort seine Verträglichkeit mit gehaltvollem Fleisch vermuten. Die Aromen sind von wilden Pflaumen und süßen Kirschen - eine Wonne! Köstliche Nuancen eines Kirschkompotts mit Zimt runden den Genuss ab. Probieren Sie diesen lieblichen Rotwein mit schöner Fruchtdichte auch zu Wurstgulasch, Käsesalat oder einer zünftigen Brotzeit.","http://www.ebrosia.de/pictures/ebrosia_a000462_Artikel.jpg",,,"Regent, Rotwein, Deutschland, lieblich, Ernst Bretz, Rheinland Pfalz","11,59 Euro/l","100% Regent",,,"384abd2126581f4d498064a77f4d240f","000462","Rotwein Weingut Ernst Bretz Regent Rotwein lieblich 2005, Deutschland, Rheinhessen, lieblich, 11,59 Euro/l","8.69","EUR",,"Tief violettrot funkelt er im Glas und läßt schon dort seine Verträglichkeit mit gehaltvollem Fleisch vermuten. Die Aromen sind von wilden Pflaumen und süßen Kirschen - eine Wonne! Köstliche Nuancen eines Kirschkompotts mit Zimt runden den Genuss ab. .","Wein/Deutschland",,"http://www.ebrosia.de/pictures/ebrosia_a000462_Kategorie.jpg",,"Weingut Ernst Bretz","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/000462-Weingut-Ernst-Bretz-Regent-Rotwein-lieblich.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Feinste Früchte in ihrer schönsten Form.Die Qualität von Edelobstbränden beginnt mit dem Obst. Dieser feine Brand schmeckt und riecht besonders fruchtig mit einem Hauch von Süße. Sehr delikat.","http://www.ebrosia.de/pictures/ebrosia_a000468_Artikel.jpg",,,"Ziegler, Deutschland, Obst, Brennerei, Obstbrand, Brand, Äpfel, Birne","59,71 Euro/l","",,,"abadd0cb2ef7f9cdb21b91d27a3433db","000468","Ziegler Obstbrand aus reifen Äpfeln und saftigen Birnen 0,35l, Deutschland, Franken, 59,71 Euro/l","20.90","EUR",,"Feinste Früchte in ihrer schönsten Form.Die Qualität von Edelobstbränden beginnt mit dem Obst. Dieser feine Brand schmeckt und riecht besonders fruchtig mit einem Hauch von Süße. Sehr delikat.","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000468_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000468-Ziegler-Obstbrand-aus-reifen-Aepfeln-und-saftigen-Birnen-0-35l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"20/12/2012 14:15:00",,"In diesen Rotwein hat Kellermeister Horst Bretz aus Rheinhessen sein ganzes Können gelegt. Rubinrot brilliert der feine Saint Laurent Rotwein im Glas und duftet dabei herrlich opulent nach Rosenholz, Veilchen und Kirschen. Köstlich schon in der Nase. Der Fruchtkörper ist dabei dicht und vollmundig gewebt. Mit seinen ausladenden Fruchtaromen ist dieser deutsche Rotwein eine echte Überraschung im Wein-Glas! Jetzt online im ebrosia Wein-Shop bestellen!","http://www.ebrosia.de/pictures/ebrosia_a000472_Artikel.jpg",,,"Weingut Bretz, Saint Laurent, Rheinhessen, deutscher Rotwein, Deutschland","14,65 Euro/l","100% St. Laurent",,,"415af6935f48ba122167f108393e2a17","000472","Rotwein Weingut Ernst Bretz St. Laurent trocken QbA 2005, Deutschland, Rheinhessen, trocken, 14,65 Euro/l","10.99","EUR",,"Rubinrot brilliert der feine Tropfen im Glas und duftet dabei herrlich opulent nach Rosenholz, Veilchen und Kirschen. Köstlich schon in der Nase. Der Fruchtkörper ist dabei dicht und vollmundig gewebt.","Wein/Deutschland/Rheinhessen/Weingut Ernst Bretz",,"http://www.ebrosia.de/pictures/ebrosia_a000472_Kategorie.jpg",,"Weingut Ernst Bretz","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Rheinhessen/Weingut-Ernst-Bretz/000472-Weingut-Ernst-Bretz-St.-Laurent-trocken-QbA.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"19/12/2012 14:14:00",,"Ein Zusammenspiel der Garten- und Waldhimbeeren. die Harmonie von herbsüßer Frucht und dezenter Süße vermittelt dem Kenner ein einzigartiges Geschmackserlebnis. Ausgewogen, elegant und von geschmeidiger Rasse.","http://www.ebrosia.de/pictures/ebrosia_a000481_Artikel.jpg",,,"Ziegler, Deutschland, Obst, Brennerei, Himbeere, Brand","84,29 Euro/l","",,,"8a2608e619f6c70ec1a1cc8fcb1d24f0","000481","Obstbrennerei Ziegler Trilogie der Himbeere 0,35 l, Deutschland, 84,29 Euro/l","29.50","EUR",,"Ein Zusammenspiel der Garten- und Waldhimbeeren. die Harmonie von herbsüßer Frucht und dezenter Süße vermittelt dem Kenner ein einzigartiges Geschmackserlebnis. Ausgewogen, elegant und von geschmeidiger Rasse.","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000481_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000481-Obstbrennerei-Ziegler-Trilogie-der-Himbeere-0-35-l.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Aus den Wäldern am Plattensee. Pure Natur im Glas. Sonne, Erde, Frucht","http://www.ebrosia.de/pictures/ebrosia_a000484_Artikel.jpg",,,"Ziegler, Himbeeren, Obst, Brennerei, Deutschland","95,71 Euro/l","",,,"db625e0f25269ccee9d33b2db2988c61","000484","Obstbrennerei Ziegler Waldhimbeergeist 0,35 l, Deutschland, 95,71 Euro/l","33.50","EUR",,"Aus den Wäldern am Plattensee. Pure Natur im Glas. Sonne, Erde, Frucht","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000484_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000484-Obstbrennerei-Ziegler-Waldhimbeergeist-0-35-l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"05/01/2013 14:14:00",,"Handverlesene Birnen aus den  Hochlagen des Wallis und des Vintschgaues, rein im Duft, von dichter Geschmeidigkeit mit betörender Frucht, die Verkörperung von Williams Christ.","http://www.ebrosia.de/pictures/ebrosia_a000490_Artikel.jpg",,,"Ziegler, Deutschland, Obst, Brennerei, Williamsbirne","114,00 Euro/l","",,,"5e867a824f68e875bf6e621f7c84d044","000490","Ziegler Williamsbirnenbrand 0,35 l, Deutschland, 114,00 Euro/l","39.90","EUR",,"Handverlesene Birnen aus den  Hochlagen des Wallis und des Vintschgaues, rein im Duft, von dichter Geschmeidigkeit mit betörender Frucht, die Verkörperung von Williams Christ.","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000490_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000490-Ziegler-Williamsbirnenbrand-0-35-l.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Wildkirschen - rar und versteckt, gereift nach den Gesetzen der Natur, eigenwillig, nachhaltig im Abgang. Elegant mit einem Hauch von Süße.","http://www.ebrosia.de/pictures/ebrosia_a000494_Artikel.jpg",,,"Ziegler, Deutschland, Obst, Brennerei, Wildkirsch, Kirsch","225,71 Euro/l","",,,"1884919a1cbb5acb09390c1a9221aaa7","000494","Zieglers Nr. 1 Wildkirsch 0,35 l, Deutschland, 225,71 Euro/l","79.00","EUR",,"Wildkirschen - rar und versteckt, gereift nach den Gesetzen der Natur, eigenwillig, nachhaltig im Abgang. Elegant mit einem Hauch von Süße.","Spirituosen/Brände-Geister",,"http://www.ebrosia.de/pictures/ebrosia_a000494_Kategorie.jpg",,"Ziegler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Spirituosen/Braende-Geister/000494-Zieglers-Nr.-1-Wildkirsch-0-35-l.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Dieser delikate badische Gutedel aus dem schönen Markgräflerland ist ein leichter und frischer Weißwein. Der Geschmack ist geprägt von reifen Limonen, Äpfeln, Birnen und einer angenehm süßlichen Aromatik. Er begleitet aufs Schönste leichte Vorspeisen, Hauptgerichte wie Schweinefilet oder ein badisches Vesper. Jetzt online bei ebrosia günstig Gutedel aus Baden kaufen!","http://www.ebrosia.de/pictures/ebrosia_a000509_Artikel.jpg",,,"Gutedel, Baden, Markgräflerland, Auggener Schäf, Weißwein, Deutschland","8,39 Euro/l","100% Gutedel",,,"575f7f19de26f850916ecab4546cf39b","000509","Weißwein Auggener Schäf Gutedel QbA trocken 2011, Deutschland, Baden, trocken, 8,39 Euro/l","6.29","EUR",,"Der Gewinner des Gutedelcup 2003 ist ein leichter und frischer Wein. Ein zarter Duft von Apfel- und Birnenaroma verführt zum ersten Schluck. Leicht nussig mit weicher Säure und saftigen Limonen- und Birnenaromen präsentiert er sich am Gaumen.","Wein/Deutschland/Baden",,"http://www.ebrosia.de/pictures/ebrosia_a000509_Kategorie.jpg",,"Auggener Schäf","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Baden/000509-Auggener-Schaef-Gutedel-QbA-trocken.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Tempranillo gilt als die edelste spanische Rebsorte, aus der die besten Weine gekeltert werden können. Dieser Rioja Tinto kommt im satten Kirschrot und bildet feine und fruchtige Aromen von wilden Beeren mit etwas Vanille. Nach 3-monatigem Ausbau im Barrique ist der Wein weich, ausgewogen und sehr angenehm zu trinken! Ein delikater Rioja Tinto, gemacht für gemütliche Stunden mit guten Freunden und erfreulich preiswert!","http://www.ebrosia.de/pictures/ebrosia_a000586_Artikel.jpg",,,"Vina Herminia, Rioja, Tinto, Spanien","7,59 Euro/l","100% Tempranillo",,,"9e6e948f2e20c8b2a9d0bcbd98535134","000586","Rotwein Vina Herminia Rioja Tinto 2011, Spanien, Rioja, trocken, 7,59 Euro/l","5.69","EUR",,"Sattes Kirschrot, feine Aromen von wilden Beeren, fruchtig mit leichten Vanilleanklängen, weich und ausgewogen und erfreulich preiswert!","Wein/Spanien/Rioja/Vina Herminia",,"http://www.ebrosia.de/pictures/ebrosia_a000586_Kategorie.jpg",,"Vina Herminia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Spanien/Rioja/Vina-Herminia/000586-Vina-Herminia-Rioja-Tinto.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Sein lebhaft frischer Roséschimmer im Glas macht schon neugierig und Appetit. Der Wein duftet wunderbar erfrischend und fruchtig von Himbeeren und Wiesenblumen. Die Frucht ist geschmeidig mit sehr ansprechender Fülle und  das lebendige Säurespiel verleiht ihm Ausdruckskraft.","http://www.ebrosia.de/pictures/ebrosia_a000589_Artikel.jpg",,,"spanischer Roséwein, Vina Herminia, Rioja, Spanien, Rosé","7,59 Euro/l","100% Garnacha",,,"fcaef1a6cad00f5a16806f64145ff9a8","000589","Roséwein Vina Herminia Rioja Rosado 2011, Spanien, Rioja, trocken, 7,59 Euro/l","5.69","EUR",,"Der lebhaft-frische Roséschimmer macht schon sehr neugierig auf den Wein. Er duftet wunderbar erfrischend von Himbeeren und Wiesenblumen. Die Frucht ist geschmeidig mit sehr ansprechender Fülle ....","Wein/Spanien/Rioja/Vina Herminia",,"http://www.ebrosia.de/pictures/ebrosia_a000589_Kategorie.jpg",,"Vina Herminia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Spanien/Rioja/Vina-Herminia/000589-Vina-Herminia-Rioja-Rosado.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Auf der International Wine Challenge 2007 errang dieser Wein gerade die Goldmedaille. Diese wunderbar ausbalancierte Reserva duftet verführerisch nach getrockneten Früchten, reifer Zwetschge und einem Hauch von Vanille. Die Aromen sind komplex angelegt und füllen den Gaumen exzellent aus. Berauschende Noten von Kirsche, Blaubeeren, Sandelholz und einer Spur Moschus bilden die Frucht. Er steckt sich voller Kraft am Gaumen und vollendet das Geschmackserlebnis in einem seidigen und höchst geschmeidigen Nachklang.","http://www.ebrosia.de/pictures/ebrosia_a000591_Artikel.jpg",,,"Vina Herminia, Rioja, Reserva, Spanien, Rotwein","19,99 Euro/l","85% Tempranillo, 10% Garnacha, 5% Graciano",,,"0f463a5e3a05a4c118e2803aafd10e6a","000591","Rotwein Vina Herminia Rioja Reserva 2006, Spanien, Rioja, trocken, 19,99 Euro/l","14.99","EUR",,"Mit seinem eleganten und zugleich dichten Körper bereitet der Wein sofortiges Trinkvergnügen, ohne pompös zu erscheinen. Berauschende Noten von Kirsche, Brombeeren und Himbeeren bilden die Frucht, die von einer guten Mineralität und köstlichen Röstaromen getragen wird. Der Wein steckt voller Kraft am Gaumen und vollendet das Geschmackserlebnis in einem seidigen und höchst geschmeidigen Nachklang.","Wein/Spanien/Rioja/Vina Herminia",,"http://www.ebrosia.de/pictures/ebrosia_a000591_Kategorie.jpg",,"Vina Herminia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Spanien/Rioja/Vina-Herminia/000591-Vina-Herminia-Rioja-Reserva.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Der herrliche Tropfen funkelt in brillantem Granatrot und bringt komplexe Aromen mit rassigen Fruchtnuancen und einem Hauch von Vanille in die Nase. Am Gaumen entfalten sich prächtige Beeren-Aromen mit langanhaltendem ausgewogenem Abgang.","http://www.ebrosia.de/pictures/ebrosia_a000596_Artikel.jpg",,,"Rotwein, Spanien, Rioja, Crianza, Vina Herminia","13,32 Euro/l","85% Tempranillo, 15% Garnacha",,,"b4dd474e54c33f307ecebf67cd6c995f","000596","Rotwein Vina Herminia Rioja Crianza 2008, Spanien, Rioja, trocken, 13,32 Euro/l","9.99","EUR",,"Barrique gereifter Rotwein mit 89 Parker Punkten! Einer der hochwertigsten Crianzas Spaniens, wie die Fachpresse urteilt.","Wein/Spanien/Rioja/Vina Herminia",,"http://www.ebrosia.de/pictures/ebrosia_a000596_Kategorie.jpg",,"Vina Herminia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Spanien/Rioja/Vina-Herminia/000596-Vina-Herminia-Rioja-Crianza.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
